Text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
Mai abi MOL aya hua hu wapis ja kr krta hun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Me ne socha k ab us ne kehna ha comb kr rha tha. 4 msg baad
Is lye me ne socha free ho jye to kro ga",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mje ni lgta k tm ud krti ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O nahi yar mujy tu nahi mila wo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr tu phr mje kre ja msg me fwd kri jata ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ok. Me Raat Ko Check Karun Ga.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ma 20mins tk uni ponch jaon ga n kal ki off b krani ha,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i dnt thnk ab koi trip jayga. .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pa g tusi manu ya na manu note lagya j,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaaar kal report writing ki make up class kitnY bjay aur kha h?????,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yr kuch para b ha ya mere tera he wala raha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to kxa hoa? ab dramy krty ja rhx ho,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nope .. koi kaam tha ?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawn yar maza tw ay ga par kam n mehnat bht krni pary gii competition u knw naa,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Yar aj kr lo ga tension na lai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lo g sanu kal v chuti :-D ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
khalo m kb ao ap ki laboratory..?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Me ne ak din snai ti achi bali usy .,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mujy wo fb par send kar do plz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Han wai ab kya karna hai flat ka? Next month mid term hai ese to tyyari nahi honi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Stop ka nam .. Chandiyan wali pulli tagbagh gate numbr 3. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O great jani mubarakaa.. kiya kr raha ha waha se ... ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kia mri waja say han btao ?,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Yr tera subha sai pooch rahai hai...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar ksi or se bat kar sakte hain actlly maira test b 10 baje shuru ho jana hai,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
yar agr to chahe to koi bi compiler install kr le!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usne mail ki tjhe? Rply aya ya ni?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wo tjy uni mai btao ga...
But pehly hm na kya na upload.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
han g abi show ni ho ra idr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acha baji laaar q rai hoooo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
papa ko bla ya nae. It's urgent. yr apna u wala num b send kr us py ma cl krta hn. mane cl pkg kxa h.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yar main ready hu.mian se puch le?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Wo to chalo theek th lkn mein baad ki baat kr rhi hun jb wo baharay ko leke usay dhondnay wo ghaaron walay ilaqay mein jati h, uske bd b wo paheliyan e bujhwata raha.. Hd h bsss :( lkn jb end pe shadi k bd b usne fridge mein sticky note lga k usay bulaya tb mene socha k bnda bechara spy reh reh k khud b thora hil gya or ab BV ko b hilayega :D",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"Ma to 24 ghantay online he rahta hn.....  Tja he nazar nahe ata..........!,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mne tughe rat ko bhj dia tha :p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Uni akar pata kar lo admission office se,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jana do ab jhot na bolo.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yar mene nhi jana kl khelna!!.'pp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G wo thek ha per btana kya kya ha like k first assignment  similarity scores mn kya kya ae ga report mn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"try krne me kia jata ha!,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Office chala jain jail road walay :p bna dain ga member,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr wO kehta hr mah esa he karty hO tm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plz apna name bta do mere contacts dlt o gye hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
cel py bt na krny ka mtlb bol chl khtm nh ho ge,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar wo points waly questions kr liye hain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ye mosque k andar hi rahte hai?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Year dua kar sub thk hi ho muskil sy Jan chute,",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pehla pichle msg b parh lu.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar ma bap idhr udhr gy h0n, ghr pe k0i na ho to frnd aa jati hai or uska b.f b etc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
or sunao kya hal h? or khana khaa liya?? ghr ma sub ksy hn...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think it was down since yesterday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han umeed ha :-P oka dne hua bta dunga :-P,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mje tou arhi buht voh b akheer ki,
so nytt ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yarvjo PF lab k sir ny documents upload kiya hain wo kya hy mujy tu kuch samaj nahi a rahi hy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
wo to eid ka bad he ho ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
To n ana kb tk h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hardees par a jaa may udhar hi hun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oye tuje kuch kam tha. B.c Ga...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wp to mjha b ata tha ( F3D....F),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mje to ye dr para hua h k kahin ek se zada numbers pe try krne se unhon ne block e na krdiya ho..,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chalo 1 ko fire ker k game end ker dy gy ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aur ap kia kr rhi ho!!??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
or kxa mjhe ata e ni tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han is ques mai theek hai...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar kal bethnga aj thaka howa hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Shokha mt ban jaldii ao english tea cafe main o tum i knw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhi me ne nhi khaya !!?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shami ko kia kehta rehta hai,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr mere pas nai ha. Hote to daeta zaror.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
me gujarpura pr khara ho a ja jaldi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tym hr bt pe gyssa krti ho,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me ruk tujhe btata hu shaid me aon ghanty tk btata hun tujhe ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nahi laeqin papa mujhy drop kr sakty hy appi Phoppo kae ghar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar ami nae cricket kehlny sae MNA kr di hy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lanat.... Mera itna dil kr rha hai cricket khelny ka,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samj jis ka final ka paper acha huva us ka sara tek kar datye ha pechye se.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Maryam apna adress send krna hostel ka..tooba ka bhai ayega vo ek shopper de jaye ga vo wapsi p leti ana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ku lia lene ana ha kal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fb wali assignment thori mushkil hai. Wo iss liye bcz I dont have access to fb all the time..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pehly apni information jo us din unhun ny puchi age city language etc wo send kr du us k bad jb chahu msg send dr du,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phr chawal se me nikalun ga tje . . . ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
To vo ap us lrky ko bula lein gy hum usy discus krlein jo kam krwana hay rm wala?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
That wud be better than this one for sure.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ya wala song suna wallah bara alaa hau,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mje to tention ho rhi h k araam se ek mahina guzaar diya vele beth k :0 kahin Sir Mubasher wali baat sahi na hojaye k bd me jaen to sb bhula ho :(,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hww =-O mein smjhi tum mere se pehle ki krva chuki ho form submit. Mein to ab tk hopeless ho chuki t. Qk mera subah se yei msla aa rha h :'(,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Relational Model Design Karo Through ERD.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UET ki  form submition kis last date kyaa hai??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nahi yaar papa na to May ma Aya ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Main kia a he sab ria ty menu ni lagda k pas v hovy gy k ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
han ap ke lie easy ha kiu k ap ko prhne wali ho!!..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g gye thy sb hi un ki taraf rat reh k aye hain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islamiat k notes hain kal quiz walay?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ye b pochna k fridge ke kooling kam krny k liye temp 7 kia ha lakin phr nechay ice ban rhi ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ûmåïr salman zahir ka no. Snd kr ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Main aini mushkil nal thesis da template  bnaya c,hun bas haali jga pur krni c,aur print kdna c,styles save kr lye c,par hun fer latex vich bnana pena a",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar me jis se dosti kr lu me ne kbi usy use nai kiya.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar wo to bht purani ha jb tm or m colage m hty thy yad ha ye tb be asi e bato pe hmri lrae krati the tm ub be us ki bato m a jati hn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ni ma bl rha hn k ip0d pasx mila k ly lyty hn. or jo cel h wo tjhe gift mila h ma ksy use krn?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ha ab ma karwa k he aO ga ab aya hO tO 
Br br nai aya jata yrr",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar wo tu banda 2 ko smestr guzar ly naa tu tjhy sara pta chal jay ga k tnsn h yaa nai atndnc kii.. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Wo khany m dalny hn islye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transcript mil rahi hai ya result card? Result card to clearance k bghair hi nikal ata hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
to riksha py ja koi baat ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G ap btain mn kahan aon milnay ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hadr ny net tay e rply krnaa faida uskaa !!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahaha shah sahib lagta hai......... :-P ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mosam thkk ho jaye phir inshaAllah aon ga...,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mujhe fikar hy graph ki asi k marks ki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasam se itni der baad hansa hu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yea i know that i guess everyone is concernd abt their marks enjoylimits main hi karna chaiye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tn ny kr li ha ? ma to nhi ki yar ppr prepair krta ra hn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Zabardasti na mana kro baat mri,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mujy ni pata kis purpose ky lia usw kr hai project may...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yr das v itne dair ho gaye ha.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr mujy teri samj nai aati kya chahta hy... reny dy idar e reh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mamu ny b is sunday ana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Han ye to he
but usy pta ta deadline he aj",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bahir a jaldi chalty hy me bhr khara hu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hawn ab clases lay rae yar level hy studies ka bht tough,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir ao pher bike laity ao i am wi8 u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Han btya tha tm ne mjy k n0kia 206 ha tmara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Main hi chala jaon ga agr ksi aik nay jana ha to pir,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tjhe pta hai har bt btata hun tjhe yar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Iss uniii mai coke ana band hogae mera dill uth gaya h ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Me ne us se mnge the k phtocopy krwa k de du ga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ma aaya tha apki trf but tumhain btaya nai tha ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kia btao kis ki yad ari h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tera k0i bhar0sa v nhe naw,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inna v nae yar cv's send kr dy hr jagan apply kr evn karachi b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahah acha sai hai main bhi maxak kar rahi thi :-P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oye srf syntax puch rae hn wo to tje yaad ho ga!!!,",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Samsung bhtr a,huawei da experience bht gnda a,
Budget kinna ?agr 23000 tak hai a te fer Google + Motorola da ik fone aya a,Nexus da v next model Motorola da e ana a,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ghar k baher hai,uet k pas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sir g Bhai ki pic like karen ahahhahahahahaaha  ,",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Plz come at 8:20 for namaz. Jazak Allah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ye jo btaya sb thk ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahaha.. Sabar nhi na hua dono se :P wese b tb tk story purani hojani t :P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ma naha k ata hun...tw phnch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yess to us k pas janay ki kya zaroorat thi mje wo khud e na jama karwa atiiii,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar main calculus k notes bna raha hun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahahaha :D this is alarming man :D,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar woh ventilation nai hai heat release hone ki. It was so packed.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mujy ye dar ha k kahin un ny time limit khtm to nai kar di,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To s0i rhi me kese btata to ne kha tha pehle msg mt krna me jb tk na krun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Yar aj sahri ka koi prog he bana lo.kal wese bhe sunday ha sub free he hotay hain
Aqeel aur arslan lonely ko b bula letay hain",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahahahahaha.... Thank u so much yar :),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mera 0.4 se merit rh gya cs mai :-P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I am not sure if you are looking at it,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Oa hoa hoa 1 bje jata ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I did. . Infact i met him today. . And i was good so far . . . But now when i think abt it i am like,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"exhaust fan ka kch kiya? or sunaar k pas gye?? imam zaman ka bolny,.. time kam h",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Guzara ha koe bht thek nae hain abhe.abhe koe khas plan nae kia dpnds on modaser's job and avaibility of maid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
yr kal kuch kaam hai late hojaunga... kal k baad bhi ajana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahaha mene 3 ko ana ha bhai bohat door ha ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Hahaha beta mera mashwra maan wo 10 marly waly sy bat kar dobara wo family Zyada dair nhi rehny lagi udher,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Jani pta ni chala phn silent pe tha.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Waisay tm kbi ksi say pyar nai kar skti ha na uper uper say hi time pass karti ho na is liay signature main lkho 
Me time pass ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wo to pata tha tm log bs chusse Marne k Kabil ho,",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar c++ ki koi book chai ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr net ko bimari pari hoi hai.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawn g nw me happy happy n relaxed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr sms wali slides hain tere pas?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Han mil jae g but girl ho ye cnfrm ni :p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Hey let me know when here. We have to do that delivery plan draft.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yaar ismai kasam lagnay hai mayray bhi.....fcp??,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Report ma document class report ho ge or components chapter, section, subsection , pRagraph nd subparagraph hain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahaha... Dua kr kal ajaon time sa,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ma n kaha k yar stdy ma ma b buzi hun or wo b...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tu b aa jaen bike py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pata nai kab krti hn tabiyat bht kharab hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Or ap aj kal ktne bjae tk soti hu?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Plz bring
2 kg apple
1 dozen banana
Jazak Allah",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Wah
isne kia ta but sae ni kia ta sara wese ka wesa prlgrism aa ra ta ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krrr lo..jasy krna...100 ya 200 kr h lta huun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tum ao to shuru kary kam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
c0mplete answrs ni hn. mane or b pucha kch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pata nahi eedon tha restaurant ka name...fortress mai McDonalds kay samnay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phr ap khtye hu ke na kro .,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teachers list wala link send krna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ussay keh to sabar karlay ..... Or uskay liye chovlates nahi jai .....,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thurs ko treat rkh lain?coz ambreen ni kal askte,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Itne dino se koi rabta hi nai.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kabhi koi achi news bhi suna diya kr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kal ka bata chalna hai jaldi w8 nai karsakra jana hai dad sath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Windo mai rkh di h plate k sth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oee pgl haa??? Itny paseny mn phny dosry kpry? :/ ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ma keh raha hn na kuch to kia tha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softcopy me kn kn si ha tery pas.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Its ok.. No issue at all ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sunday ku test ha mra dua krna mra layae,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ma na kaha that czn ko ma he nai gya,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar ma bap idhr udhr gy h0n, ghr pe k0i na ho to frnd aa jati hai or uska b.f b etc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
